"Name","max_train_accuracy","fully_adjacent_last_layer","tree_depth","epoch"
"bright-sweep-184","0.17265625","true","3","73"
"peach-sweep-53","0.17640625","true","3","83"
"wandering-sweep-299","0.17134375","true","3","100"
"eager-sweep-1009","0.17259375","true","3","84"
"azure-sweep-708","0.1699375","true","3","65"
"sweepy-sweep-576","0.16653125","true","4","296"
"fearless-sweep-839","0.1744375","true","3","105"
"resilient-sweep-440","0.171875","true","3","97"
"efficient-sweep-133","0.1645625","true","4","304"
"easy-sweep-443","0.17034375","true","3","64"
"proud-sweep-292","0.163375","true","4","335"
"worthy-sweep-1004","0.163125","true","4","293"
"swept-sweep-19","0.163125","true","4","317"
"fluent-sweep-671","0.16296875","true","4","309"
"rural-sweep-968","0.16315625","true","4","344"
"honest-sweep-701","0.162375","true","4","359"
"laced-sweep-245","0.16240625","true","4","270"
"zesty-sweep-169","0.161875","true","4","236"
"valiant-sweep-874","0.16471875","true","3","110"
"warm-sweep-230","0.16175","true","4","309"
"royal-sweep-327","0.16203125","true","4","310"
"divine-sweep-439","0.1625625","true","3","111"
"whole-sweep-201","0.161375","true","4","308"
"devoted-sweep-827","0.1614375","true","4","283"
"electric-sweep-742","0.161","true","4","297"
"dark-sweep-26","0.16090625","true","4","298"
"feasible-sweep-115","0.160375","true","4","318"
"morning-sweep-538","0.16015625","true","4","329"
"worthy-sweep-906","0.1603125","true","4","331"
"splendid-sweep-846","0.15984375","true","4","279"
"soft-sweep-536","0.15959375","true","4","286"
"dark-sweep-202","0.1596875","true","4","256"
"swift-sweep-929","0.159375","true","4","293"
"kind-sweep-480","0.1595625","true","4","298"
"likely-sweep-789","0.15934375","true","4","290"
"flowing-sweep-403","0.1594375","true","4","281"
"smart-sweep-953","0.1591875","true","4","321"
"tough-sweep-312","0.1598125","true","4","282"
"vital-sweep-654","0.1584375","true","4","313"
"fancy-sweep-249","0.15834375","true","4","286"
"cosmic-sweep-285","0.15846875","true","4","326"
"happy-sweep-300","0.15878125","true","4","292"
"soft-sweep-114","0.15853125","true","4","238"
"jolly-sweep-1006","0.16875","true","3","117"
"stilted-sweep-981","0.15746875","true","4","244"
"misunderstood-sweep-946","0.15728125","true","4","277"
"eternal-sweep-354","0.1574375","true","4","209"
"solar-sweep-72","0.1696875","true","3","85"
"glad-sweep-973","0.15715625","true","4","332"
"radiant-sweep-424","0.1705625","true","3","51"
"valiant-sweep-1091","0.156","true","4","266"
"swift-sweep-1010","0.1560625","true","4","388"
"spring-sweep-183","0.177125","true","3","68"
"elated-sweep-1078","0.17209375","true","3","95"
"smooth-sweep-121","0.15553125","true","4","268"
"good-sweep-675","0.155","true","4","265"
"iconic-sweep-70","0.15484375","true","4","276"
"electric-sweep-150","0.15359375","true","4","262"
"northern-sweep-896","0.1725","true","3","64"
"fanciful-sweep-1021","0.15325","true","4","331"
"volcanic-sweep-99","0.15334375","true","4","271"
"stilted-sweep-737","0.15303125","true","4","201"
"quiet-sweep-527","0.15265625","true","4","289"
"pretty-sweep-623","0.15296875","true","4","268"
"misty-sweep-277","0.15234375","true","4","264"
"still-sweep-935","0.15271875","true","4","259"
"denim-sweep-921","0.152375","true","4","266"
"sparkling-sweep-364","0.1520625","true","4","351"
"graceful-sweep-535","0.186125","true","3","95"
"solar-sweep-263","0.1626875","true","3","81"
"charmed-sweep-1102","0.15025","true","4","251"
"silvery-sweep-393","0.1708125","true","3","75"
"restful-sweep-509","0.14996875","true","4","271"
"ethereal-sweep-513","0.149625","true","4","237"
"serene-sweep-470","0.1495","true","4","249"
"true-sweep-791","0.1698125","true","3","67"
"fresh-sweep-60","0.17746875","true","3","94"
"royal-sweep-1064","0.15446875","true","3","46"
"worldly-sweep-1188","0.1700625","true","3","70"
"scarlet-sweep-117","0.166","true","3","74"
"major-sweep-297","0.14678125","true","4","211"
"smart-sweep-634","0.1614375","true","3","68"
"genial-sweep-317","0.17278125","true","3","75"
"misunderstood-sweep-473","0.14625","true","4","174"
"splendid-sweep-1176","0.1715","true","3","64"
"skilled-sweep-894","0.14375","true","4","297"
"earthy-sweep-897","0.15478125","true","3","62"
"eager-sweep-799","0.14584375","true","3","71"
"major-sweep-97","0.14240625","true","4","267"
"iconic-sweep-218","0.14275","false","3","39"
"deft-sweep-566","0.16240625","true","3","60"
"apricot-sweep-448","0.1714375","true","3","99"
"drawn-sweep-776","0.163875","true","3","64"
"gentle-sweep-492","0.17565625","true","3","87"
"scarlet-sweep-1162","0.16353125","true","3","55"
"misty-sweep-985","0.1616875","true","3","56"
"twilight-sweep-971","0.16321875","true","3","72"
"lyric-sweep-674","0.1635625","true","3","111"
"radiant-sweep-766","0.155125","true","3","62"
"deep-sweep-723","0.15703125","true","3","86"
"devout-sweep-511","0.13909375","false","5","409"
"glorious-sweep-868","0.15684375","true","3","61"
"honest-sweep-638","0.13846875","true","4","289"
"decent-sweep-747","0.18540625","true","3","70"
"young-sweep-490","0.1648125","true","3","54"
"decent-sweep-1092","0.157625","true","3","67"
"exalted-sweep-1151","0.14075","true","4","138"
"treasured-sweep-1087","0.16959375","true","3","81"
"dulcet-sweep-998","0.13578125","true","4","318"
"flowing-sweep-1159","0.13815625","true","3","23"
"rich-sweep-394","0.13434375","true","4","284"
"astral-sweep-600","0.1339375","true","4","320"
"autumn-sweep-1060","0.13453125","true","4","128"
"faithful-sweep-147","0.13271875","true","5","363"
"glad-sweep-876","0.13228125","true","4","264"
"cerulean-sweep-5","0.1319375","true","4","341"
"lemon-sweep-447","0.13221875","true","4","283"
"decent-sweep-353","0.131375","true","4","320"
"hearty-sweep-226","0.13125","true","4","250"
"classic-sweep-305","0.130375","true","4","256"
"cool-sweep-899","0.13025","true","4","298"
"helpful-sweep-777","0.1301875","true","4","264"
"sweepy-sweep-761","0.12990625","true","5","308"
"atomic-sweep-659","0.1304375","false","4","354"
"gallant-sweep-50","0.12959375","true","5","353"
"sweepy-sweep-863","0.12940625","true","4","295"
"misunderstood-sweep-610","0.12909375","true","4","403"
"faithful-sweep-555","0.1289375","true","5","344"
"glad-sweep-138","0.12890625","true","4","281"
"misty-sweep-325","0.12853125","true","4","311"
"smooth-sweep-1040","0.12859375","true","4","267"
"glamorous-sweep-8","0.12853125","true","4","315"
"upbeat-sweep-89","0.1296875","true","4","216"
"chocolate-sweep-431","0.12784375","true","4","263"
"prime-sweep-771","0.129375","true","3","21"
"lilac-sweep-622","0.12709375","true","5","341"
"firm-sweep-871","0.12684375","true","4","328"
"stilted-sweep-588","0.12728125","true","4","263"
"soft-sweep-57","0.12684375","true","4","220"
"iconic-sweep-964","0.12628125","true","4","250"
"vital-sweep-1111","0.1264375","true","4","217"
"driven-sweep-479","0.12575","true","4","223"
"dutiful-sweep-774","0.1255625","true","4","290"
"whole-sweep-166","0.12571875","true","4","238"
"clear-sweep-418","0.12521875","true","4","217"
"comic-sweep-700","0.1254375","true","4","273"
"major-sweep-265","0.12525","true","5","289"
"classic-sweep-884","0.12653125","true","4","183"
"still-sweep-583","0.12521875","true","4","232"
"rural-sweep-613","0.12471875","true","5","304"
"happy-sweep-813","0.1245625","true","4","254"
"dauntless-sweep-39","0.1244375","true","4","250"
"floral-sweep-458","0.12428125","true","5","317"
"daily-sweep-1044","0.123875","true","4","233"
"gentle-sweep-840","0.12453125","true","4","104"
"restful-sweep-735","0.12390625","true","4","256"
"true-sweep-523","0.1236875","true","5","343"
"confused-sweep-318","0.1233125","true","4","274"
"smart-sweep-187","0.122875","true","5","291"
"sunny-sweep-644","0.12484375","true","4","228"
"swept-sweep-811","0.122625","true","4","221"
"fine-sweep-45","0.12359375","true","4","208"
"ruby-sweep-329","0.1225","true","4","190"
"breezy-sweep-337","0.12259375","true","4","285"
"glad-sweep-20","0.12221875","true","4","299"
"elated-sweep-221","0.12225","true","4","193"
"usual-sweep-853","0.1220625","true","5","357"
"chocolate-sweep-705","0.122375","true","5","306"
"sunny-sweep-895","0.12284375","true","4","239"
"celestial-sweep-425","0.12146875","true","4","293"
"giddy-sweep-961","0.12109375","true","5","277"
"lemon-sweep-200","0.12103125","false","5","339"
"fragrant-sweep-1088","0.12084375","true","4","204"
"chocolate-sweep-633","0.1209375","true","5","387"
"worldly-sweep-947","0.12134375","true","4","194"
"morning-sweep-284","0.1208125","false","5","471"
"logical-sweep-35","0.120625","true","4","206"
"vital-sweep-442","0.12059375","true","4","223"
"soft-sweep-157","0.12078125","true","4","205"
"glamorous-sweep-534","0.1205","true","4","265"
"royal-sweep-673","0.1204375","true","5","373"
"ethereal-sweep-1121","0.12034375","true","4","256"
"gentle-sweep-817","0.12028125","true","5","224"
"sandy-sweep-779","0.1200625","true","4","291"
"fallen-sweep-706","0.12009375","true","4","230"
"glamorous-sweep-605","0.1200625","true","4","229"
"honest-sweep-912","0.119875","true","4","175"
"comfy-sweep-697","0.11975","false","5","440"
"unique-sweep-1026","0.11934375","true","4","255"
"wise-sweep-859","0.11978125","true","4","240"
"firm-sweep-745","0.11953125","true","4","188"
"glamorous-sweep-198","0.11878125","true","4","206"
"azure-sweep-422","0.1186875","true","4","258"
"sunny-sweep-821","0.118625","true","5","273"
"hardy-sweep-116","0.11846875","true","5","298"
"dulcet-sweep-103","0.1186875","true","5","302"
"wandering-sweep-621","0.1186875","true","5","270"
"cerulean-sweep-855","0.117625","false","5","345"
"efficient-sweep-836","0.11784375","true","5","320"
"cerulean-sweep-678","0.11775","true","5","238"
"fluent-sweep-950","0.1181875","true","4","196"
"skilled-sweep-66","0.11878125","true","4","169"
"glad-sweep-1081","0.1169375","true","4","229"
"rose-sweep-531","0.11678125","true","5","339"
"helpful-sweep-355","0.11646875","true","5","267"
"fluent-sweep-266","0.11659375","true","5","254"
"upbeat-sweep-826","0.11653125","true","5","280"
"different-sweep-926","0.116375","true","5","274"
"stilted-sweep-77","0.1169375","true","4","165"
"worldly-sweep-119","0.11471875","true","5","284"
"northern-sweep-788","0.114875","true","5","279"
"vibrant-sweep-206","0.11415625","true","5","328"
"pretty-sweep-862","0.11403125","true","4","251"
"earthy-sweep-432","0.11421875","true","5","273"
"whole-sweep-698","0.11459375","true","5","167"
"glad-sweep-85","0.1120625","true","5","364"
"legendary-sweep-350","0.112125","true","4","206"
"wild-sweep-445","0.1115625","true","5","259"
"silver-sweep-1125","0.11228125","true","4","164"
"magic-sweep-1047","0.1115625","true","4","191"
"swift-sweep-291","0.11225","true","5","211"
"crisp-sweep-423","0.11096875","true","5","327"
"stellar-sweep-548","0.11315625","true","4","203"
"hopeful-sweep-580","0.11128125","false","5","277"
"graceful-sweep-692","0.1101875","false","5","341"
"easy-sweep-522","0.10928125","true","5","205"
"vague-sweep-68","0.1091875","true","4","139"
"different-sweep-402","0.10909375","false","4","78"
"restful-sweep-987","0.1080625","true","5","231"
"stilted-sweep-802","0.1085625","true","4","75"
"soft-sweep-411","0.10775","true","4","191"
"twilight-sweep-525","0.108375","true","5","168"
"absurd-sweep-805","0.10765625","true","5","182"
"warm-sweep-455","0.1059375","true","5","183"
"devoted-sweep-213","0.1104375","true","5","184"
"genial-sweep-360","0.1045625","true","4","202"
"fancy-sweep-841","0.10603125","true","5","176"
"whole-sweep-370","0.105","true","5","156"
"apricot-sweep-886","0.1038125","true","5","165"
"blooming-sweep-148","0.1035625","true","5","177"
"comic-sweep-333","0.10403125","true","5","176"
"woven-sweep-474","0.1045","true","4","48"
"northern-sweep-992","0.10921875","true","5","162"
"honest-sweep-61","0.104","true","5","179"
"northern-sweep-881","0.10215625","true","5","167"
"dutiful-sweep-27","0.10078125","true","5","149"
"zany-sweep-917","0.10265625","true","5","143"
"sweepy-sweep-196","0.10009375","false","5","330"
"splendid-sweep-106","0.09975","true","5","165"
"earthy-sweep-182","0.10909375","true","4","70"
"glorious-sweep-22","0.10015625","true","5","138"
"deep-sweep-1039","0.10434375","true","5","142"
"drawn-sweep-7","0.09921875","true","5","173"
"apricot-sweep-123","0.09865625","false","4","314"
"hopeful-sweep-864","0.097625","false","5","226"
"curious-sweep-787","0.09684375","true","5","373"
"driven-sweep-46","0.10315625","true","5","165"
"wandering-sweep-204","0.0985","true","5","160"
"bumbling-sweep-1093","0.1001875","true","5","128"
"dainty-sweep-109","0.095625","true","5","304"
"rare-sweep-414","0.09625","true","5","129"
"hardy-sweep-212","0.09434375","true","5","139"
"worldly-sweep-648","0.09390625","true","5","356"
"northern-sweep-398","0.09915625","true","5","145"
"frosty-sweep-938","0.10121875","true","5","174"
"zesty-sweep-33","0.0915625","true","5","283"
"rural-sweep-55","0.09196875","true","5","317"
"stellar-sweep-1018","0.0914375","true","5","269"
"soft-sweep-6","0.1023125","true","5","178"
"generous-sweep-944","0.0909375","true","5","291"
"apricot-sweep-276","0.091875","true","5","150"
"ethereal-sweep-599","0.090875","true","5","293"
"warm-sweep-90","0.09025","true","5","144"
"worldly-sweep-619","0.0919375","true","5","237"
"young-sweep-725","0.09015625","true","5","294"
"magic-sweep-367","0.0905","true","5","231"
"electric-sweep-850","0.08971875","true","5","308"
"blooming-sweep-128","0.08959375","true","5","309"
"smart-sweep-773","0.088875","true","5","336"
"stoic-sweep-389","0.0880625","true","5","247"
"visionary-sweep-69","0.0879375","true","5","313"
"super-sweep-341","0.08775","false","4","248"
"distinctive-sweep-625","0.08803125","true","5","209"
"wise-sweep-763","0.08778125","true","5","260"
"robust-sweep-211","0.09028125","true","5","235"
"fresh-sweep-1025","0.09015625","true","5","174"
"fast-sweep-175","0.0875","true","5","258"
"pious-sweep-933","0.0923125","true","5","145"
"wobbly-sweep-755","0.087","true","5","256"
"sunny-sweep-514","0.0870625","true","5","292"
"lemon-sweep-927","0.0868125","true","5","201"
"crisp-sweep-152","0.088","true","5","211"
"smooth-sweep-376","0.08596875","true","5","242"
"bright-sweep-924","0.0876875","true","5","201"
"glad-sweep-571","0.085875","true","5","325"
"expert-sweep-427","0.08659375","true","5","255"
"drawn-sweep-687","0.08534375","true","5","275"
"copper-sweep-224","0.0904375","true","5","134"
"usual-sweep-321","0.08478125","true","5","233"
"sunny-sweep-629","0.08434375","true","5","260"
"wobbly-sweep-170","0.086375","true","5","225"
"toasty-sweep-732","0.08459375","true","5","305"
"charmed-sweep-159","0.08409375","true","5","215"
"earnest-sweep-937","0.0841875","true","5","249"
"major-sweep-1059","0.0859375","true","5","110"
"happy-sweep-450","0.08496875","true","5","188"
"smart-sweep-140","0.084625","true","5","205"
"vibrant-sweep-3","0.0838125","true","5","194"
"ancient-sweep-741","0.086125","true","5","183"
"grateful-sweep-162","0.08496875","true","5","187"
"glad-sweep-838","0.08471875","true","5","209"
"deft-sweep-311","0.08546875","true","5","189"
"drawn-sweep-1038","0.08571875","true","5","226"
"firm-sweep-715","0.08471875","true","5","218"
"jumping-sweep-677","0.08321875","true","5","281"
"amber-sweep-222","0.08303125","true","5","180"
"skilled-sweep-733","0.08253125","true","5","240"
"dandy-sweep-824","0.08203125","true","5","184"
"classic-sweep-831","0.08334375","true","5","194"
"dashing-sweep-385","0.08153125","true","5","179"
"cerulean-sweep-399","0.0824375","true","5","189"
"blooming-sweep-655","0.08259375","true","5","169"
"golden-sweep-113","0.08059375","true","5","242"
"charmed-sweep-1061","0.08184375","true","5","183"
"sweet-sweep-139","0.085375","true","5","123"
"rural-sweep-485","0.0785625","true","5","115"
"volcanic-sweep-219","0.08165625","true","5","157"
"fanciful-sweep-804","0.08140625","true","5","204"
"bright-sweep-220","0.080875","false","5","271"
"volcanic-sweep-153","0.08025","true","5","151"
"tough-sweep-467","0.08021875","false","5","300"
"magic-sweep-916","0.07671875","false","4","168"
"graceful-sweep-466","0.07803125","true","5","151"
"snowy-sweep-252","0.0780625","true","5","119"
"fragrant-sweep-796","0.07671875","true","5","148"
"wandering-sweep-740","0.07596875","true","5","147"
"silvery-sweep-1020","0.07534375","false","4","173"
"fearless-sweep-657","0.07509375","false","4","155"
"colorful-sweep-517","0.07790625","true","5","183"
"major-sweep-807","0.075375","false","4","125"
"warm-sweep-911","0.07546875","true","5","125"
"vague-sweep-602","0.07453125","false","4","151"
"worldly-sweep-256","0.0761875","false","5","236"
"unique-sweep-587","0.074125","false","4","65"
"earnest-sweep-185","0.07434375","false","4","132"
"brisk-sweep-1073","0.073875","false","4","161"
"young-sweep-1070","0.0735625","false","4","103"
"sparkling-sweep-760","0.07365625","true","5","128"
"atomic-sweep-141","0.0733125","false","4","82"
"hearty-sweep-51","0.07390625","false","4","125"
"hardy-sweep-1066","0.073125","false","4","94"
"expert-sweep-1019","0.0729375","false","4","215"
"revived-sweep-892","0.0736875","true","5","242"
"glorious-sweep-250","0.07678125","false","5","253"
"volcanic-sweep-658","0.07309375","false","4","131"
"neat-sweep-1150","0.07278125","false","4","102"
"divine-sweep-469","0.07265625","false","4","131"
"spring-sweep-914","0.0726875","false","4","96"
